tweet_id,topic,likes,retweets,replies,virality_score,temporal_decay,Engagement,Followers,Timestamp,user_activity,location,content,hashtags
tweet_166,influencer,7017,3632,574,0.273159183,0.291819546,9607,197756,8/22/2023 21:55,85,Tokyo,New research methods revolutionize academic studies.,#Education
tweet_167,big companies,146,1247,2226,0.474954476,0.338922234,3005,515171,2/3/2023 22:10,18,Dubai,Airline industry announces new routes and services.,#Destinations
tweet_168,sports,258,4968,2206,0.809837447,0.668939092,8360,963549,12/13/2023 10:53,57,Berlin,Scholarship opportunities expand access to higher education.,#Research
tweet_169,politics,8014,2831,420,0.429814053,0.68395244,14474,149581,6/29/2023 7:53,10,London,New research methods revolutionize academic studies.,#Scholarships
tweet_170,influencer,6938,3318,275,0.835324946,0.331079673,11601,986133,5/15/2023 22:47,16,New York,Top destinations for 2024: where will you go?,#Adventure
tweet_171,shows,263,2771,131,0.008840206,0.377832927,11276,240468,3/30/2023 16:28,13,London,Travel tips for budget-friendly adventures abroad.,#Travel
tweet_172,influencer,8912,4054,1029,0.384507107,0.168792054,8307,929,10/28/2023 17:39,36,Sydney,Breaking records and making history in athletics.,"#TeamSpirit, #Sports"
tweet_173,influencer,6007,1507,370,0.632794504,0.973536474,3394,409431,2/4/2023 18:17,61,Tokyo,The latest smartphone features are game-changing!,"#AI, #Tech"
tweet_174,politics,5955,2380,1405,0.808573452,0.793538406,6489,140003,11/16/2023 13:07,63,New York,The blockbuster movie breaks box office records!,"#SeriesFinale, #Movies"
tweet_175,jobs,1298,383,2525,0.659835504,0.235550663,5491,594102,12/10/2023 11:32,53,New York,Tips for maintaining mental health during stressful times.,#MentalHealth
tweet_176,politics,5664,1371,1328,0.731077516,0.190400002,9011,759790,10/25/2023 19:48,62,Mumbai,Election campaigns are heating up ahead of the big day.,"#PolicyChange, #Politics, #Elections"
tweet_177,economy,5287,2719,220,0.328692189,0.206747614,12358,849178,7/5/2023 6:32,25,Tokyo,Tech conferences highlight innovations in AI and VR.,#Innovation
tweet_178,big companies,293,1326,736,0.179041943,0.465466241,11986,333549,3/12/2023 11:34,50,Mumbai,Global trade talks set to resume next month.,#Trade
tweet_179,influencer,700,3612,543,0.859494083,0.445305271,13772,769707,5/27/2023 23:08,55,Tokyo,Scholarship opportunities expand access to higher education.,#Education
tweet_180,sports,8306,2325,700,0.735257167,0.949563633,13033,179486,12/18/2023 20:28,36,London,Election campaigns are heating up ahead of the big day.,#Elections
tweet_181,jobs,9782,4322,2274,0.342063943,0.846221642,10474,147921,6/9/2023 5:14,8,Dubai,New breakthroughs in cancer research bring hope.,"#Research, #Health, #Wellness"
tweet_182,internet,1847,1732,2337,0.797558097,0.460427202,10372,495973,11/4/2023 3:23,5,Sydney,New breakthroughs in cancer research bring hope.,"#MentalHealth, #Research"
tweet_183,jobs,9851,2407,2564,0.122445759,0.601079278,7839,174697,9/5/2023 23:50,8,Tokyo,Government initiatives for renewable energy gain momentum.,"#Elections, #Politics"
tweet_184,jobs,314,1965,688,0.575855387,0.028330927,11098,992897,3/10/2023 15:26,61,New York,Stock markets experience major fluctuations today.,"#Finance, #Trade, #Economy"
tweet_185,jobs,4612,1328,96,0.43428048,0.289862414,12635,553945,12/25/2023 1:13,68,London,Breaking records and making history in athletics.,#Athletics
tweet_186,jobs,6917,3221,758,0.101077085,0.494210157,10405,214576,8/28/2023 15:01,35,New York,Election campaigns are heating up ahead of the big day.,"#Elections, #Debate"
tweet_187,politics,6519,446,72,0.117501121,0.901177082,6707,173495,1/11/2023 0:59,84,London,The blockbuster movie breaks box office records!,"#SeriesFinale, #Celebrities"
tweet_188,internet,3594,4786,1498,0.286109873,0.678172647,10906,582246,3/9/2023 1:55,55,Berlin,Tips for maintaining mental health during stressful times.,#Health
tweet_189,big companies,7072,4324,886,0.220298401,0.752934716,8234,241562,8/6/2023 14:35,54,Sydney,New research methods revolutionize academic studies.,"#Research, #Education"
tweet_190,AI,8369,2490,2564,0.030863005,0.076532727,7911,700313,6/21/2023 13:36,60,Sydney,The new policy is sparking debates across the nation.,"#Debate, #Elections"
tweet_191,AI,5183,1458,713,0.226549534,0.042196294,4819,381306,3/28/2023 3:17,37,New York,Airline industry announces new routes and services.,"#Adventure, #Destinations"
tweet_192,influencer,9580,2202,2187,0.257749784,0.76884433,2874,713915,9/15/2023 5:09,81,San Francisco,Tips for maintaining mental health during stressful times.,#MentalHealth
tweet_193,shows,3571,3912,204,0.723348099,0.812864284,13015,532533,11/22/2023 22:14,11,London,The championship finals are set for this weekend.,"#TeamSpirit, #Athletics"
tweet_194,movies,7013,3527,690,0.692040024,0.862722416,4901,432257,7/3/2023 6:41,76,San Francisco,The latest smartphone features are game-changing!,"#Future, #AI, #Innovation"
tweet_195,sports,4086,4061,1483,0.416738269,0.484295412,5508,992136,5/28/2023 14:34,65,San Francisco,Stock markets experience major fluctuations today.,"#Trade, #Finance, #StockMarket"
tweet_196,politics,7956,1380,1332,0.555516662,0.939924356,6240,154821,12/10/2023 11:59,17,London,The latest smartphone features are game-changing!,"#Tech, #AI, #Future"
tweet_197,jobs,7012,4780,1896,0.485745803,0.178083436,5042,134345,11/21/2023 1:51,65,London,Travel tips for budget-friendly adventures abroad.,#Explore
tweet_198,sports,9348,3654,2901,0.58042504,0.515351532,5786,21079,11/5/2023 18:15,52,Mumbai,Stock markets experience major fluctuations today.,"#Trade, #Economy"
tweet_199,AI,6310,3727,1291,0.743541518,0.306323583,7832,227382,12/6/2023 3:43,45,Dubai,Election campaigns are heating up ahead of the big day.,"#Elections, #Politics"
tweet_200,jobs,230,3910,1981,0.19259986,0.123244796,10383,344262,8/24/2023 19:36,17,Tokyo,Fans eagerly await the season finale of the hit series.,#SeriesFinale
tweet_201,economy,7592,1517,1367,0.201627098,0.232755769,11277,827837,11/21/2023 22:55,24,Sydney,Airline industry announces new routes and services.,"#Explore, #Destinations"
tweet_202,jobs,7849,1161,930,0.504682252,0.675224548,8929,385285,6/18/2023 2:57,44,Berlin,Government initiatives for renewable energy gain momentum.,"#Politics, #Elections, #Debate"
tweet_203,movies,5954,4049,2162,0.423907928,0.679113817,13113,393916,10/20/2023 21:21,30,Berlin,Government initiatives for renewable energy gain momentum.,"#Debate, #Elections, #PolicyChange"
tweet_204,influencer,5588,4505,1432,0.198748306,0.858241638,1620,697827,7/3/2023 9:22,10,Mumbai,Election campaigns are heating up ahead of the big day.,"#Debate, #Politics, #Elections"
tweet_205,politics,1905,3246,2909,0.471027344,0.537083059,8234,891863,5/15/2023 6:12,81,Dubai,Travel tips for budget-friendly adventures abroad.,"#Explore, #Adventure"
tweet_206,economy,226,1123,219,0.303355227,0.384429617,7757,138517,2/2/2023 15:40,52,New York,New research methods revolutionize academic studies.,"#Scholarships, #Education, #Research"
tweet_207,sports,6729,416,2456,0.519347332,0.548759942,9980,497602,7/9/2023 20:01,65,London,Government initiatives for renewable energy gain momentum.,"#Politics, #Debate, #PolicyChange"
tweet_208,sports,1512,3497,941,0.990621362,0.737366263,10606,699390,1/5/2023 16:59,65,San Francisco,Fans eagerly await the season finale of the hit series.,#BoxOffice
tweet_209,movies,7144,4287,2310,0.516031615,0.535086388,9409,398213,6/12/2023 14:36,46,San Francisco,Election campaigns are heating up ahead of the big day.,#Politics
tweet_210,politics,8140,1149,1840,0.128656838,0.955199533,8843,559764,7/24/2023 12:12,2,Sydney,New research methods revolutionize academic studies.,"#Scholarships, #Research, #Learning"
tweet_211,jobs,935,1668,2991,0.976784439,0.54134408,5352,991141,8/11/2023 18:01,95,Mumbai,Travel tips for budget-friendly adventures abroad.,"#Adventure, #Destinations, #Travel"
tweet_212,economy,145,852,482,0.068128791,0.329938349,11292,161583,3/5/2023 20:52,79,Dubai,Breaking records and making history in athletics.,#Athletics
tweet_213,big companies,1631,2438,1274,0.835444027,0.520739975,13356,724834,9/14/2023 17:15,48,Berlin,Election campaigns are heating up ahead of the big day.,"#PolicyChange, #Politics"
tweet_214,politics,6730,2083,1839,0.438477035,0.012893895,3174,181937,10/6/2023 18:05,19,Dubai,Election campaigns are heating up ahead of the big day.,"#Politics, #Debate"
tweet_215,shows,2111,3937,552,0.996915459,0.739727786,11556,502895,1/11/2023 6:29,2,London,Travel tips for budget-friendly adventures abroad.,#Travel
tweet_216,economy,9334,575,28,0.644876758,0.55136315,9650,486145,6/28/2023 12:02,40,Sydney,New breakthroughs in cancer research bring hope.,"#Wellness, #Health, #Research"
tweet_217,economy,3651,4121,138,0.81470191,0.479379015,6499,776697,1/17/2023 4:57,60,New York,Fans eagerly await the season finale of the hit series.,#BoxOffice
tweet_218,AI,2457,3008,491,0.407451009,0.669309874,8778,126122,12/30/2023 0:41,80,London,The championship finals are set for this weekend.,"#Championship, #Sports, #TeamSpirit"
tweet_219,big companies,1711,4051,499,0.785062789,0.438099647,4847,560625,8/8/2023 5:51,62,New York,The future of online learning: trends to watch.,#Learning
tweet_220,jobs,8611,3565,1709,0.046280772,0.013871427,10367,827217,9/29/2023 1:27,38,Tokyo,Celebrity news: an iconic actor returns to the big screen.,#Celebrities
tweet_221,AI,5462,4510,2353,0.563095781,0.590726692,7687,31311,3/26/2023 5:02,14,Sydney,Travel tips for budget-friendly adventures abroad.,#Adventure
tweet_222,internet,657,4560,2338,0.568095253,0.712142846,11254,462464,9/6/2023 15:25,100,Sydney,Global trade talks set to resume next month.,#Trade
tweet_223,sports,2009,192,1026,0.232325099,0.625744163,11623,105580,4/2/2023 14:01,81,Tokyo,Airline industry announces new routes and services.,"#Destinations, #Adventure, #Travel"
tweet_224,influencer,1190,2761,412,0.105243887,0.067348736,6653,985576,8/29/2023 0:06,29,Mumbai,Celebrity news: an iconic actor returns to the big screen.,"#Movies, #Celebrities"
tweet_225,politics,8457,161,1384,0.277451679,0.480956839,13524,339501,2/19/2023 20:45,29,Mumbai,Travel tips for budget-friendly adventures abroad.,"#Explore, #Adventure"
tweet_226,big companies,4407,1314,2616,0.882900186,0.728486439,8471,471063,3/28/2023 10:57,64,Tokyo,The championship finals are set for this weekend.,"#TeamSpirit, #Championship, #Athletics"
tweet_227,AI,8626,1182,1276,0.807244365,0.382324773,10774,312340,4/23/2023 22:05,86,London,Scholarship opportunities expand access to higher education.,#Education
tweet_228,movies,6513,2859,1254,0.842594362,0.430742326,9860,515770,9/9/2023 0:11,43,Mumbai,The latest smartphone features are game-changing!,#AI
tweet_229,big companies,1714,2788,1801,0.800443074,0.313245083,10579,692155,3/20/2023 5:25,45,Tokyo,Travel tips for budget-friendly adventures abroad.,#Travel
tweet_230,AI,9171,1778,268,0.526966253,0.260603332,8971,494405,7/7/2023 13:44,55,Sydney,Celebrity news: an iconic actor returns to the big screen.,"#SeriesFinale, #Celebrities"
tweet_231,shows,5982,4877,2860,0.685297594,0.238483922,7699,200466,12/25/2023 13:53,99,London,An incredible comeback by the home team last night!,"#Championship, #Sports, #Athletics"
tweet_232,jobs,3829,1468,2002,0.43808785,0.810055801,7869,569499,2/28/2023 7:53,15,Sydney,New breakthroughs in cancer research bring hope.,#Health
tweet_233,influencer,7575,1266,2887,0.621040337,0.151133846,9212,415084,12/10/2023 8:34,59,New York,Breaking records and making history in athletics.,"#TeamSpirit, #Championship"
tweet_234,shows,8088,287,209,0.395366115,0.041079933,10113,411397,4/19/2023 15:55,82,San Francisco,Election campaigns are heating up ahead of the big day.,"#Debate, #Politics, #Elections"
tweet_235,jobs,6024,3,289,0.731649237,0.450393114,6137,346827,7/15/2023 19:28,46,Mumbai,The blockbuster movie breaks box office records!,"#SeriesFinale, #BoxOffice, #Movies"
tweet_236,shows,5122,2570,88,0.444578653,0.405602819,8650,316954,10/2/2023 19:06,56,New York,Scholarship opportunities expand access to higher education.,#Learning
tweet_237,shows,7250,1676,2129,0.205064192,0.594196743,3845,620144,6/19/2023 6:02,40,New York,Top destinations for 2024: where will you go?,"#Destinations, #Explore"
tweet_238,politics,7830,303,1612,0.029946576,0.719067374,11522,876061,5/10/2023 18:13,48,Tokyo,The new policy is sparking debates across the nation.,"#Debate, #Elections"
tweet_239,big companies,6597,2593,2689,0.501600174,0.614290746,3859,919377,10/18/2023 6:58,99,Tokyo,Government initiatives for renewable energy gain momentum.,#Debate
tweet_240,AI,2526,1628,477,0.963364917,0.056398537,4918,372921,9/13/2023 8:59,93,Dubai,The latest smartphone features are game-changing!,"#Future, #Innovation, #Tech"
tweet_241,economy,5274,2576,130,0.55487964,0.512891448,14970,458391,3/13/2023 18:44,83,San Francisco,Election campaigns are heating up ahead of the big day.,"#Politics, #Elections, #PolicyChange"
tweet_242,politics,8345,1680,2464,0.948107821,0.574628407,3927,163265,6/14/2023 14:53,85,San Francisco,Tips for maintaining mental health during stressful times.,"#Health, #Research"
tweet_243,AI,4114,2221,130,0.50146519,0.55634247,5199,308678,11/12/2023 2:54,61,San Francisco,Breaking records and making history in athletics.,"#TeamSpirit, #Sports"
tweet_244,AI,4719,4632,1443,0.964635295,0.489594845,7410,506220,9/9/2023 10:34,24,New York,AI is revolutionizing industries worldwide.,#Tech
tweet_245,big companies,2986,4345,2960,0.448789016,0.347282939,5323,114064,4/5/2023 8:46,35,San Francisco,Stock markets experience major fluctuations today.,"#Trade, #StockMarket, #Finance"
tweet_246,shows,3048,473,1757,0.251266507,0.559411984,9138,731032,4/6/2023 13:28,85,New York,Top destinations for 2024: where will you go?,#Adventure
tweet_247,sports,2937,1413,239,0.357324263,0.343954857,15162,172366,6/13/2023 3:36,37,Berlin,Health trends: the rise of plant-based diets.,#Health
tweet_248,economy,4336,823,2800,0.895901671,0.164293976,10622,894586,11/24/2023 0:12,1,Tokyo,Celebrity news: an iconic actor returns to the big screen.,#Celebrities
tweet_249,shows,1723,3554,1586,0.051404553,0.966010489,6307,522836,12/22/2023 6:03,71,London,Airline industry announces new routes and services.,"#Destinations, #Adventure, #Explore"
tweet_250,shows,1231,2473,565,0.568745688,0.097610146,7816,209641,6/17/2023 13:11,14,Berlin,Celebrity news: an iconic actor returns to the big screen.,"#SeriesFinale, #Movies"
tweet_251,influencer,1394,3880,2316,0.765447529,0.829185289,9262,205288,12/24/2023 13:17,42,Berlin,Celebrity news: an iconic actor returns to the big screen.,"#Movies, #SeriesFinale, #Celebrities"
tweet_252,movies,2608,2544,1953,0.440150103,0.282519096,8647,818567,1/29/2023 1:10,33,San Francisco,Travel tips for budget-friendly adventures abroad.,#Travel
tweet_253,jobs,8173,2338,1665,0.952318605,0.727245969,9280,649902,2/15/2023 19:52,96,Berlin,Tips for maintaining mental health during stressful times.,#Research
tweet_254,big companies,2042,3584,269,0.759397932,0.830398022,6330,595982,11/18/2023 20:13,27,New York,Unemployment rates show signs of recovery.,"#StockMarket, #Finance, #Trade"
tweet_255,economy,9059,2739,1418,0.274986253,0.068016008,10655,32147,9/8/2023 21:58,58,Tokyo,The latest smartphone features are game-changing!,"#Future, #Tech, #Innovation"
tweet_256,influencer,7934,2651,704,0.554129578,0.971064434,6925,541927,3/4/2023 13:20,41,Sydney,Unemployment rates show signs of recovery.,"#Finance, #Economy, #Trade"
tweet_257,shows,8127,4054,2694,0.664347239,0.231075624,10482,899610,5/25/2023 4:58,88,London,Scholarship opportunities expand access to higher education.,"#Research, #Learning, #Scholarships"
tweet_258,sports,5699,1960,2245,0.045350265,0.278422752,9418,372884,9/9/2023 9:04,91,New York,Top destinations for 2024: where will you go?,"#Adventure, #Travel"
tweet_259,internet,1604,92,2420,0.042238573,0.191263795,12106,713356,7/23/2023 6:16,93,Sydney,Health trends: the rise of plant-based diets.,"#MentalHealth, #Research, #Wellness"
tweet_260,AI,8079,4499,1169,0.151687813,0.360545052,10642,371574,7/16/2023 21:54,68,London,Fans eagerly await the season finale of the hit series.,#Movies
tweet_261,jobs,9948,65,163,0.712393574,0.289038972,8854,560596,11/10/2023 17:03,100,San Francisco,Scholarship opportunities expand access to higher education.,"#Research, #Learning, #Education"
tweet_262,economy,9787,1744,631,0.930157653,0.359568089,9374,578521,11/23/2023 11:55,62,Sydney,The championship finals are set for this weekend.,"#Athletics, #TeamSpirit, #Sports"
tweet_263,politics,1302,2538,1682,0.75049479,0.646916072,14280,343136,6/28/2023 9:16,55,London,Celebrity news: an iconic actor returns to the big screen.,#BoxOffice
tweet_264,economy,4398,3094,2351,0.553614443,0.692580976,4522,254528,11/23/2023 23:47,62,Mumbai,New breakthroughs in cancer research bring hope.,"#Wellness, #Research, #Health"
